timestamp,symbol,side,price,quantity,pnl,reason,ml_score,final_tp
2026-03-27T22:32:41.314690,ARB/USDT,Long,0.0902,252.58331974064924,0,[1H Core] AI Score 0.51 >= 0.4,0.5051666394812985,0.095161
2026-03-27T22:33:41.977066,ETH/USDT,Long,1986.22,300.5095517658605,0,[1H Core] AI Score 0.60 >= 0.52,0.601019103531721,2057.7239199999995
2026-03-27T22:33:42.089867,SOL/USDT,Long,82.73,283.9034126769105,0,[1H Core] AI Score 0.57 >= 0.52,0.567806825353821,87.03196000000001
2026-03-27T22:33:42.201060,NEAR/USDT,Long,1.177,299.86247601262335,0,[1H Core] AI Score 0.60 >= 0.4,0.5997249520252467,1.241735
2026-03-27T22:33:42.329484,AVAX/USDT,Long,8.76,267.29547666450645,0,[1H Core] AI Score 0.53 >= 0.52,0.5345909533290129,9.2418
2026-03-27T22:33:42.556050,ARB/USDT,Long,0.0902,252.5833197406493,0,[1H Core] AI Score 0.51 >= 0.4,0.5051666394812986,0.095161
2026-03-27T22:34:43.200827,ETH/USDT,Long,1984.91,299.1934339733462,0,[1H Core] AI Score 0.60 >= 0.52,0.5983868679466924,2056.36676
2026-03-27T22:34:43.316852,SOL/USDT,Long,82.66,283.9034126769105,0,[1H Core] AI Score 0.57 >= 0.52,0.567806825353821,86.95832
2026-03-27T22:34:43.430015,NEAR/USDT,Long,1.176,299.6883644099402,0,[1H Core] AI Score 0.60 >= 0.4,0.5993767288198805,1.2406799999999998
2026-03-27T22:34:43.538676,AVAX/USDT,Long,8.76,265.56272061298154,0,[1H Core] AI Score 0.53 >= 0.52,0.5311254412259631,9.2418
2026-03-27T22:34:43.760577,ARB/USDT,Long,0.0902,252.58331974064936,0,[1H Core] AI Score 0.51 >= 0.4,0.5051666394812987,0.095161
2026-03-27T22:35:44.420447,ETH/USDT,Long,1984.32,302.230864822508,0,[1H Core] AI Score 0.60 >= 0.52,0.604461729645016,2055.7555199999997
2026-03-27T22:35:44.533984,SOL/USDT,Long,82.66,283.90341267691053,0,[1H Core] AI Score 0.57 >= 0.52,0.5678068253538211,86.95832
2026-03-27T22:35:44.645480,NEAR/USDT,Long,1.176,296.49870923752644,0,[1H Core] AI Score 0.59 >= 0.4,0.5929974184750528,1.2406799999999998
2026-03-27T22:35:44.752648,AVAX/USDT,Long,8.76,267.4120356814747,0,[1H Core] AI Score 0.53 >= 0.52,0.5348240713629494,9.2418
2026-03-27T22:35:44.968399,ARB/USDT,Long,0.0901,251.87895912471075,0,[1H Core] AI Score 0.50 >= 0.4,0.5037579182494215,0.09505549999999999
2026-03-27T22:36:45.654635,ETH/USDT,Long,1983.78,290.1813341915569,0,[1H Core] AI Score 0.58 >= 0.52,0.5803626683831138,2055.1960799999997
2026-03-27T22:36:45.764870,SOL/USDT,Long,82.63,295.8495308612495,0,[1H Core] AI Score 0.59 >= 0.52,0.591699061722499,86.92676
2026-03-27T22:36:45.880892,NEAR/USDT,Long,1.173,283.0608979222082,0,[1H Core] AI Score 0.57 >= 0.4,0.5661217958444164,1.237515
2026-03-27T22:36:45.991132,AVAX/USDT,Long,8.75,264.9862952388524,0,[1H Core] AI Score 0.53 >= 0.52,0.5299725904777047,9.23125
2026-03-27T22:36:46.214274,ARB/USDT,Long,0.0901,251.8789591247107,0,[1H Core] AI Score 0.50 >= 0.4,0.5037579182494214,0.09505549999999999
2026-03-27T22:37:46.863010,ETH/USDT,Long,1982.67,292.60375661397933,0,[1H Core] AI Score 0.59 >= 0.52,0.5852075132279586,2054.0461199999995
2026-03-27T22:37:46.971971,SOL/USDT,Long,82.58,298.6430885896787,0,[1H Core] AI Score 0.60 >= 0.52,0.5972861771793574,86.87416
2026-03-27T22:37:47.088867,NEAR/USDT,Long,1.173,278.28336376713236,0,[1H Core] AI Score 0.56 >= 0.4,0.5565667275342647,1.237515
2026-03-27T22:37:47.252505,AVAX/USDT,Long,8.74,268.07879414760964,0,[1H Core] AI Score 0.54 >= 0.52,0.5361575882952193,9.220699999999999
2026-03-27T22:37:47.478420,ARB/USDT,Long,0.09,247.90494391378485,0,[1H Core] AI Score 0.50 >= 0.4,0.4958098878275697,0.09494999999999999
2026-03-27T22:38:48.124512,ETH/USDT,Long,1982.69,290.25319118586947,0,[1H Core] AI Score 0.58 >= 0.52,0.5805063823717389,2054.0668399999995
2026-03-27T22:38:48.236401,SOL/USDT,Long,82.59,300.3122920397041,0,[1H Core] AI Score 0.60 >= 0.52,0.6006245840794082,86.88468
2026-03-27T22:38:48.347456,NEAR/USDT,Long,1.174,291.76038949388436,0,[1H Core] AI Score 0.58 >= 0.4,0.5835207789877688,1.23857
2026-03-27T22:38:48.464888,AVAX/USDT,Long,8.75,265.1028542558207,0,[1H Core] AI Score 0.53 >= 0.52,0.5302057085116414,9.23125
2026-03-27T22:38:48.686912,ARB/USDT,Long,0.09,247.90494391378485,0,[1H Core] AI Score 0.50 >= 0.4,0.4958098878275697,0.09494999999999999
2026-03-27T22:39:49.336389,ETH/USDT,Long,1983.04,290.25319118586947,0,[1H Core] AI Score 0.58 >= 0.52,0.5805063823717389,2054.4294399999994
2026-03-27T22:39:49.454877,SOL/USDT,Long,82.59,300.31229203970406,0,[1H Core] AI Score 0.60 >= 0.52,0.6006245840794081,86.88468
2026-03-27T22:39:49.571715,NEAR/USDT,Long,1.173,278.2833637671324,0,[1H Core] AI Score 0.56 >= 0.4,0.5565667275342648,1.237515
2026-03-27T22:39:49.680863,AVAX/USDT,Long,8.74,266.67879414760966,0,[1H Core] AI Score 0.53 >= 0.52,0.5333575882952193,9.220699999999999
2026-03-27T22:39:49.900694,ARB/USDT,Long,0.0901,246.10760150779433,0,[1H Core] AI Score 0.49 >= 0.4,0.49221520301558863,0.09505549999999999
2026-03-27T22:40:50.544436,ETH/USDT,Long,1984.03,290.25319118586947,0,[1H Core] AI Score 0.58 >= 0.52,0.5805063823717389,2055.4550799999997
2026-03-27T22:40:50.656059,SOL/USDT,Long,82.59,289.70943776702836,0,[1H Core] AI Score 0.58 >= 0.52,0.5794188755340567,86.88468
2026-03-27T22:40:50.767590,NEAR/USDT,Long,1.174,291.7603894938844,0,[1H Core] AI Score 0.58 >= 0.4,0.5835207789877689,1.23857
2026-03-27T22:40:51.095165,ARB/USDT,Long,0.0901,246.10760150779433,0,[1H Core] AI Score 0.49 >= 0.4,0.49221520301558863,0.09505549999999999
2026-03-27T22:41:51.738230,ETH/USDT,Long,1984.52,290.25319118586947,0,[1H Core] AI Score 0.58 >= 0.52,0.5805063823717389,2055.9627199999995
2026-03-27T22:41:51.851225,SOL/USDT,Long,82.64,271.65465292221387,0,[1H Core] AI Score 0.54 >= 0.52,0.5433093058444277,86.93728
2026-03-27T22:41:51.963517,NEAR/USDT,Long,1.175,285.84913872515745,0,[1H Core] AI Score 0.57 >= 0.4,0.5716982774503149,1.239625
2026-03-27T22:41:52.315671,ARB/USDT,Long,0.0901,246.10760150779427,0,[1H Core] AI Score 0.49 >= 0.4,0.4922152030155885,0.09505549999999999
2026-03-27T22:42:52.955681,ETH/USDT,Long,1983.98,289.4020900940932,0,[1H Core] AI Score 0.58 >= 0.52,0.5788041801881864,2055.4032799999995
2026-03-27T22:42:53.067221,SOL/USDT,Long,82.64,268.96789181336754,0,[1H Core] AI Score 0.54 >= 0.52,0.5379357836267351,86.93728
2026-03-27T22:42:53.175795,NEAR/USDT,Long,1.174,289.1825348226041,0,[1H Core] AI Score 0.58 >= 0.4,0.5783650696452082,1.23857
2026-03-27T22:42:53.499714,ARB/USDT,Long,0.09,247.90494391378482,0,[1H Core] AI Score 0.50 >= 0.4,0.49580988782756963,0.09494999999999999
2026-03-27T22:43:54.143823,ETH/USDT,Long,1985.69,288.54414642441856,0,[1H Core] AI Score 0.58 >= 0.52,0.5770882928488371,2057.1748399999997
2026-03-27T22:43:54.259843,SOL/USDT,Long,82.72,270.09830630912603,0,[1H Core] AI Score 0.54 >= 0.52,0.540196612618252,87.02144
2026-03-27T22:43:54.377140,NEAR/USDT,Long,1.175,287.22167747672836,0,[1H Core] AI Score 0.57 >= 0.4,0.5744433549534568,1.239625
2026-03-27T22:43:54.486417,AVAX/USDT,Long,8.76,260.7101887029329,0,[1H Core] AI Score 0.52 >= 0.52,0.5214203774058658,9.2418
2026-03-27T22:43:54.710709,ARB/USDT,Long,0.09,247.90494391378485,0,[1H Core] AI Score 0.50 >= 0.4,0.4958098878275697,0.09494999999999999
2026-03-27T22:44:55.364875,ETH/USDT,Long,1985.67,288.5441464244185,0,[1H Core] AI Score 0.58 >= 0.52,0.577088292848837,2057.1541199999997
2026-03-27T22:44:55.474650,SOL/USDT,Long,82.73,270.09830630912603,0,[1H Core] AI Score 0.54 >= 0.52,0.540196612618252,87.03196000000001
2026-03-27T22:44:55.586500,NEAR/USDT,Long,1.176,281.1948754609273,0,[1H Core] AI Score 0.56 >= 0.4,0.5623897509218545,1.2406799999999998
2026-03-27T22:44:55.695799,AVAX/USDT,Long,8.75,261.76125020441583,0,[1H Core] AI Score 0.52 >= 0.52,0.5235225004088316,9.23125
2026-03-27T22:44:55.917403,ARB/USDT,Long,0.0902,243.16368795294946,0,[1H Core] AI Score 0.49 >= 0.4,0.4863273759058989,0.095161
2026-03-27T22:45:56.562379,ETH/USDT,Long,1985.55,286.6948313559254,0,[1H Core] AI Score 0.57 >= 0.52,0.5733896627118508,2057.0298
2026-03-27T22:45:56.679380,SOL/USDT,Long,82.74,270.09830630912603,0,[1H Core] AI Score 0.54 >= 0.52,0.540196612618252,87.04248
2026-03-27T22:45:56.794065,NEAR/USDT,Long,1.176,281.1948754609273,0,[1H Core] AI Score 0.56 >= 0.4,0.5623897509218545,1.2406799999999998
2026-03-27T22:45:57.153118,ARB/USDT,Long,0.0902,243.1636879529495,0,[1H Core] AI Score 0.49 >= 0.4,0.486327375905899,0.095161
2026-03-27T22:46:57.957221,ETH/USDT,Long,1985.62,288.54414642441856,0,[1H Core] AI Score 0.58 >= 0.52,0.5770882928488371,2057.1023199999995
2026-03-27T22:46:58.066623,SOL/USDT,Long,82.74,269.9934093521214,0,[1H Core] AI Score 0.54 >= 0.52,0.5399868187042427,87.04248
2026-03-27T22:46:58.179627,NEAR/USDT,Long,1.176,281.1948754609273,0,[1H Core] AI Score 0.56 >= 0.4,0.5623897509218545,1.2406799999999998
2026-03-27T22:46:58.507155,ARB/USDT,Long,0.0902,243.16368795294952,0,[1H Core] AI Score 0.49 >= 0.4,0.48632737590589903,0.095161
2026-03-27T22:47:59.156458,ETH/USDT,Long,1985.82,288.5441464244185,0,[1H Core] AI Score 0.58 >= 0.52,0.577088292848837,2057.3095199999993
2026-03-27T22:47:59.269966,SOL/USDT,Long,82.73,268.3242059020959,0,[1H Core] AI Score 0.54 >= 0.52,0.5366484118041919,87.03196000000001
2026-03-27T22:47:59.389926,NEAR/USDT,Long,1.176,281.1948754609273,0,[1H Core] AI Score 0.56 >= 0.4,0.5623897509218545,1.2406799999999998
2026-03-27T22:47:59.716402,ARB/USDT,Long,0.0902,243.1636879529495,0,[1H Core] AI Score 0.49 >= 0.4,0.486327375905899,0.095161
2026-03-27T22:49:00.373529,ETH/USDT,Long,1985.04,282.44375240187617,0,[1H Core] AI Score 0.56 >= 0.52,0.5648875048037524,2056.5014399999995
2026-03-27T22:49:00.484240,SOL/USDT,Long,82.73,269.9934093521213,0,[1H Core] AI Score 0.54 >= 0.52,0.5399868187042426,87.03196000000001
2026-03-27T22:49:00.592077,NEAR/USDT,Long,1.177,280.4393066752585,0,[1H Core] AI Score 0.56 >= 0.4,0.5608786133505169,1.241735
2026-03-27T22:49:00.918809,ARB/USDT,Long,0.09,246.8162562297006,0,[1H Core] AI Score 0.49 >= 0.4,0.4936325124594012,0.09494999999999999
2026-03-27T22:50:01.564779,ETH/USDT,Long,1985.83,284.6232395813633,0,[1H Core] AI Score 0.57 >= 0.52,0.5692464791627266,2057.3198799999996
2026-03-27T22:50:01.674454,SOL/USDT,Long,82.75,266.64437186478597,0,[1H Core] AI Score 0.53 >= 0.52,0.5332887437295719,87.053
2026-03-27T22:50:01.784354,NEAR/USDT,Long,1.177,278.75211455703186,0,[1H Core] AI Score 0.56 >= 0.4,0.5575042291140637,1.241735
2026-03-27T22:50:02.110445,ARB/USDT,Long,0.0901,243.0290148338111,0,[1H Core] AI Score 0.49 >= 0.4,0.4860580296676222,0.09505549999999999
2026-03-27T22:51:02.763814,ETH/USDT,Long,1986.05,284.6232395813633,0,[1H Core] AI Score 0.57 >= 0.52,0.5692464791627266,2057.5477999999994
2026-03-27T22:51:02.873913,SOL/USDT,Long,82.81,262.09173360391657,0,[1H Core] AI Score 0.52 >= 0.52,0.5241834672078332,87.11612000000001
2026-03-27T22:51:02.987755,NEAR/USDT,Long,1.177,280.222702792326,0,[1H Core] AI Score 0.56 >= 0.4,0.5604454055846521,1.241735
2026-03-27T22:51:03.102204,AVAX/USDT,Long,8.76,263.4575132930364,0,[1H Core] AI Score 0.53 >= 0.52,0.5269150265860728,9.2418
2026-03-27T22:51:03.319574,ARB/USDT,Long,0.0901,243.0290148338111,0,[1H Core] AI Score 0.49 >= 0.4,0.4860580296676222,0.09505549999999999
2026-03-27T22:52:04.005083,ETH/USDT,Long,1985.59,282.0453849100831,0,[1H Core] AI Score 0.56 >= 0.52,0.5640907698201661,2057.0712399999998
2026-03-27T22:52:04.122746,SOL/USDT,Long,82.77,264.8097302004365,0,[1H Core] AI Score 0.53 >= 0.52,0.5296194604008729,87.07404
2026-03-27T22:52:04.238573,NEAR/USDT,Long,1.178,274.64914886622176,0,[1H Core] AI Score 0.55 >= 0.4,0.5492982977324435,1.2427899999999998
2026-03-27T22:52:04.570787,ARB/USDT,Long,0.0902,241.17378896305053,0,[1H Core] AI Score 0.48 >= 0.4,0.48234757792610106,0.095161
2026-03-27T22:53:05.216204,ETH/USDT,Long,1984.91,279.8658977305959,0,[1H Core] AI Score 0.56 >= 0.52,0.5597317954611918,2056.36676
2026-03-27T22:53:05.365887,SOL/USDT,Long,82.74,267.5664406251554,0,[1H Core] AI Score 0.54 >= 0.52,0.5351328812503108,87.04248
2026-03-27T22:53:05.474535,NEAR/USDT,Long,1.177,280.4393066752584,0,[1H Core] AI Score 0.56 >= 0.4,0.5608786133505168,1.241735
2026-03-27T22:53:05.587383,AVAX/USDT,Long,8.76,263.4575132930364,0,[1H Core] AI Score 0.53 >= 0.52,0.5269150265860728,9.2418
2026-03-27T22:53:05.805180,ARB/USDT,Long,0.0901,243.02901483381112,0,[1H Core] AI Score 0.49 >= 0.4,0.48605802966762224,0.09505549999999999
2026-03-27T22:54:06.452697,ETH/USDT,Long,1985.26,283.7868045736511,0,[1H Core] AI Score 0.57 >= 0.52,0.5675736091473023,2056.72936
2026-03-27T22:54:06.592798,SOL/USDT,Long,82.73,267.5664406251554,0,[1H Core] AI Score 0.54 >= 0.52,0.5351328812503108,87.03196000000001
2026-03-27T22:54:06.707276,NEAR/USDT,Long,1.178,274.6491488662218,0,[1H Core] AI Score 0.55 >= 0.4,0.5492982977324437,1.2427899999999998
2026-03-27T22:54:07.043129,ARB/USDT,Long,0.09,247.46045685665987,0,[1H Core] AI Score 0.49 >= 0.4,0.49492091371331975,0.09494999999999999
2026-03-27T22:55:07.690956,ETH/USDT,Long,1985.24,279.8658977305959,0,[1H Core] AI Score 0.56 >= 0.52,0.5597317954611918,2056.70864
2026-03-27T22:55:07.803346,SOL/USDT,Long,82.74,267.56644062515534,0,[1H Core] AI Score 0.54 >= 0.52,0.5351328812503107,87.04248
2026-03-27T22:55:07.913090,NEAR/USDT,Long,1.178,274.6491488662219,0,[1H Core] AI Score 0.55 >= 0.4,0.5492982977324438,1.2427899999999998
2026-03-27T22:55:08.286765,ARB/USDT,Long,0.09,247.46045685665987,0,[1H Core] AI Score 0.49 >= 0.4,0.49492091371331975,0.09494999999999999
2026-03-27T22:56:08.935647,ETH/USDT,Long,1986.44,289.1499915061204,0,[1H Core] AI Score 0.58 >= 0.52,0.5782999830122407,2057.9518399999997
2026-03-27T22:56:09.047177,SOL/USDT,Long,82.79,268.11481494619915,0,[1H Core] AI Score 0.54 >= 0.52,0.5362296298923983,87.09508000000001
2026-03-27T22:56:09.160168,NEAR/USDT,Long,1.178,274.6491488662219,0,[1H Core] AI Score 0.55 >= 0.4,0.5492982977324438,1.2427899999999998
2026-03-27T22:56:09.495019,ARB/USDT,Long,0.09,247.46045685665993,0,[1H Core] AI Score 0.49 >= 0.4,0.49492091371331987,0.09494999999999999
2026-03-27T22:57:10.144521,ETH/USDT,Long,1986.29,291.604423628061,0,[1H Core] AI Score 0.58 >= 0.52,0.583208847256122,2057.7964399999996
2026-03-27T22:57:10.260512,SOL/USDT,Long,82.8,261.61697619974933,0,[1H Core] AI Score 0.52 >= 0.52,0.5232339523994987,87.1056
2026-03-27T22:57:10.376873,NEAR/USDT,Long,1.178,274.6491488662218,0,[1H Core] AI Score 0.55 >= 0.4,0.5492982977324437,1.2427899999999998
2026-03-27T22:57:10.707034,ARB/USDT,Long,0.09,247.46045685665987,0,[1H Core] AI Score 0.49 >= 0.4,0.49492091371331975,0.09494999999999999
2026-03-27T22:58:11.369930,ETH/USDT,Long,1985.22,284.0130590539378,0,[1H Core] AI Score 0.57 >= 0.52,0.5680261181078756,2056.68792
2026-03-27T22:58:11.592193,NEAR/USDT,Long,1.178,280.0062251576881,0,[1H Core] AI Score 0.56 >= 0.4,0.5600124503153762,1.2427899999999998
2026-03-27T22:58:11.923785,ARB/USDT,Long,0.09,245.2666517984047,0,[1H Core] AI Score 0.49 >= 0.4,0.4905333035968094,0.09494999999999999
2026-03-27T22:59:12.568583,ETH/USDT,Long,1985.53,286.19254623342505,0,[1H Core] AI Score 0.57 >= 0.52,0.5723850924668501,2057.00908
2026-03-27T22:59:12.788130,NEAR/USDT,Long,1.178,279.2010316142257,0,[1H Core] AI Score 0.56 >= 0.4,0.5584020632284514,1.2427899999999998
2026-03-27T22:59:12.898728,AVAX/USDT,Long,8.76,263.4575132930364,0,[1H Core] AI Score 0.53 >= 0.52,0.5269150265860728,9.2418
2026-03-27T22:59:13.121961,ARB/USDT,Long,0.09,245.2666517984047,0,[1H Core] AI Score 0.49 >= 0.4,0.4905333035968094,0.09494999999999999
2026-03-27T23:00:13.694230,BTC/USDT,Long,66022.02,266.8349346754002,0,[1H Core] AI Score 0.53 >= 0.52,0.5336698693508004,68398.81271999999
2026-03-27T23:00:13.807785,ETH/USDT,Long,1985.37,286.5540889611963,0,[1H Core] AI Score 0.57 >= 0.52,0.5731081779223927,2056.8433199999995
2026-03-27T23:00:13.925420,SOL/USDT,Long,82.74,286.53633209064066,0,[1H Core] AI Score 0.57 >= 0.52,0.5730726641812813,87.04248
2026-03-27T23:00:14.039185,NEAR/USDT,Long,1.178,302.0867197266149,0,[1H Core] AI Score 0.60 >= 0.52,0.6041734394532298,1.2427899999999998
2026-03-27T23:00:14.152392,AVAX/USDT,Long,8.77,285.14358963935445,0,[1H Core] AI Score 0.57 >= 0.52,0.5702871792787089,9.25235
2026-03-27T23:00:14.381538,ARB/USDT,Long,0.09,292.897392948144,0,[1H Core] AI Score 0.59 >= 0.52,0.585794785896288,0.09494999999999999
2026-03-27T23:01:14.931142,BTC/USDT,Long,66042.43,266.8349346754002,0,[1H Core] AI Score 0.53 >= 0.52,0.5336698693508004,68419.95747999998
2026-03-27T23:01:15.045459,ETH/USDT,Long,1985.74,287.76098551292057,0,[1H Core] AI Score 0.58 >= 0.52,0.5755219710258411,2057.2266399999994
2026-03-27T23:01:15.193699,SOL/USDT,Long,82.74,286.53633209064066,0,[1H Core] AI Score 0.57 >= 0.52,0.5730726641812813,87.04248
2026-03-27T23:01:15.301017,NEAR/USDT,Long,1.178,302.08671972661483,0,[1H Core] AI Score 0.60 >= 0.52,0.6041734394532297,1.2427899999999998
2026-03-27T23:01:15.408403,AVAX/USDT,Long,8.77,285.4025976845444,0,[1H Core] AI Score 0.57 >= 0.52,0.5708051953690888,9.25235
2026-03-27T23:01:15.628744,ARB/USDT,Long,0.09,291.45508525583625,0,[1H Core] AI Score 0.58 >= 0.52,0.5829101705116725,0.09494999999999999
2026-03-27T23:02:17.422836,BTC/USDT,Long,66031.32,266.8349346754001,0,[1H Core] AI Score 0.53 >= 0.52,0.5336698693508003,68408.44752
2026-03-27T23:02:17.535074,ETH/USDT,Long,1985.36,287.7609855129205,0,[1H Core] AI Score 0.58 >= 0.52,0.575521971025841,2056.8329599999997
2026-03-27T23:02:17.647232,SOL/USDT,Long,82.72,287.14154525327376,0,[1H Core] AI Score 0.57 >= 0.52,0.5742830905065475,87.02144
2026-03-27T23:02:17.760938,NEAR/USDT,Long,1.178,302.08671972661494,0,[1H Core] AI Score 0.60 >= 0.52,0.6041734394532299,1.2427899999999998
2026-03-27T23:02:17.873130,AVAX/USDT,Long,8.76,289.3371427840824,0,[1H Core] AI Score 0.58 >= 0.52,0.5786742855681648,9.2418
2026-03-27T23:02:18.100090,ARB/USDT,Long,0.0899,292.6267914895684,0,[1H Core] AI Score 0.59 >= 0.52,0.5852535829791368,0.09484449999999998
2026-03-27T23:03:18.686439,BTC/USDT,Long,66031.32,266.8349346754001,0,[1H Core] AI Score 0.53 >= 0.52,0.5336698693508003,68408.44752
2026-03-27T23:03:18.799449,ETH/USDT,Long,1985.02,289.51594046787545,0,[1H Core] AI Score 0.58 >= 0.52,0.5790318809357509,2056.4807199999996
2026-03-27T23:03:18.910995,SOL/USDT,Long,82.68,289.63796348360194,0,[1H Core] AI Score 0.58 >= 0.52,0.5792759269672039,86.97936000000001
2026-03-27T23:03:19.021000,NEAR/USDT,Long,1.177,301.9701607096466,0,[1H Core] AI Score 0.60 >= 0.52,0.6039403214192932,1.241735
2026-03-27T23:03:19.137155,AVAX/USDT,Long,8.75,290.29947375276845,0,[1H Core] AI Score 0.58 >= 0.52,0.5805989475055369,9.23125
2026-03-27T23:03:19.364814,ARB/USDT,Long,0.0899,292.6267914895684,0,[1H Core] AI Score 0.59 >= 0.52,0.5852535829791368,0.09484449999999998
2026-03-27T23:04:19.903080,BTC/USDT,Long,66003.57,266.8349346754002,0,[1H Core] AI Score 0.53 >= 0.52,0.5336698693508004,68379.69851999999
2026-03-27T23:04:20.047068,ETH/USDT,Long,1983.97,292.7378629474092,0,[1H Core] AI Score 0.59 >= 0.52,0.5854757258948184,2055.39292
2026-03-27T23:04:20.158859,SOL/USDT,Long,82.64,285.49354506210403,0,[1H Core] AI Score 0.57 >= 0.52,0.5709870901242081,86.93728
2026-03-27T23:04:20.275497,NEAR/USDT,Long,1.177,302.08671972661483,0,[1H Core] AI Score 0.60 >= 0.52,0.6041734394532297,1.241735
2026-03-27T23:04:20.386844,AVAX/USDT,Long,8.76,286.1901061706853,0,[1H Core] AI Score 0.57 >= 0.52,0.5723802123413706,9.2418
2026-03-27T23:04:20.615767,ARB/USDT,Long,0.0899,292.6267914895684,0,[1H Core] AI Score 0.59 >= 0.52,0.5852535829791368,0.09484449999999998
2026-03-27T23:05:21.149384,BTC/USDT,Long,66022.3,266.8349346754002,0,[1H Core] AI Score 0.53 >= 0.52,0.5336698693508004,68399.1028
2026-03-27T23:05:21.260688,ETH/USDT,Long,1984.96,289.51594046787545,0,[1H Core] AI Score 0.58 >= 0.52,0.5790318809357509,2056.4185599999996
2026-03-27T23:05:21.369456,SOL/USDT,Long,82.7,286.31214082332247,0,[1H Core] AI Score 0.57 >= 0.52,0.5726242816466449,87.00040000000001
2026-03-27T23:05:21.477440,NEAR/USDT,Long,1.178,302.0867197266149,0,[1H Core] AI Score 0.60 >= 0.52,0.6041734394532298,1.2427899999999998
2026-03-27T23:05:21.591269,AVAX/USDT,Long,8.77,287.64358963935445,0,[1H Core] AI Score 0.58 >= 0.52,0.5752871792787089,9.25235
2026-03-27T23:06:22.349113,BTC/USDT,Long,66003.57,266.8349346754001,0,[1H Core] AI Score 0.53 >= 0.52,0.5336698693508003,68379.69851999999
2026-03-27T23:06:22.459577,ETH/USDT,Long,1984.96,288.3090439161513,0,[1H Core] AI Score 0.58 >= 0.52,0.5766180878323026,2056.4185599999996
2026-03-27T23:06:22.573174,SOL/USDT,Long,82.69,291.5518594767819,0,[1H Core] AI Score 0.58 >= 0.52,0.5831037189535637,86.98988
2026-03-27T23:06:22.690578,NEAR/USDT,Long,1.176,302.52022408100277,0,[1H Core] AI Score 0.61 >= 0.52,0.6050404481620055,1.2406799999999998
2026-03-27T23:06:22.802819,AVAX/USDT,Long,8.76,286.1901061706852,0,[1H Core] AI Score 0.57 >= 0.52,0.5723802123413705,9.2418
2026-03-27T23:07:23.553745,BTC/USDT,Long,66042.65,266.8349346754001,0,[1H Core] AI Score 0.53 >= 0.52,0.5336698693508003,68420.18539999999
2026-03-27T23:07:23.666412,ETH/USDT,Long,1986.29,280.78124614906403,0,[1H Core] AI Score 0.56 >= 0.52,0.561562492298128,2057.7964399999996
2026-03-27T23:07:23.778463,SOL/USDT,Long,82.74,285.1040068520306,0,[1H Core] AI Score 0.57 >= 0.52,0.5702080137040612,87.04248
2026-03-27T23:07:23.890587,NEAR/USDT,Long,1.177,260.5517541246906,0,[1H Core] AI Score 0.52 >= 0.52,0.5211035082493812,1.241735
2026-03-27T23:07:24.001615,AVAX/USDT,Long,8.76,289.3371427840824,0,[1H Core] AI Score 0.58 >= 0.52,0.5786742855681648,9.2418
2026-03-27T23:08:24.753446,BTC/USDT,Long,65981.93,267.8387709925357,0,[1H Core] AI Score 0.54 >= 0.52,0.5356775419850713,68357.27947999998
2026-03-27T23:08:24.866970,ETH/USDT,Long,1981.35,272.36146731572813,0,[1H Core] AI Score 0.54 >= 0.52,0.5447229346314563,2052.6785999999997
2026-03-27T23:08:24.976613,SOL/USDT,Long,82.55,303.3364423821366,0,[1H Core] AI Score 0.61 >= 0.52,0.6066728847642733,86.8426
2026-03-27T23:08:25.199064,AVAX/USDT,Long,8.74,276.8474506792178,0,[1H Core] AI Score 0.55 >= 0.52,0.5536949013584356,9.220699999999999
2026-03-27T23:08:25.416386,ARB/USDT,Long,0.0897,264.37804043147815,0,[1H Core] AI Score 0.53 >= 0.4,0.5287560808629563,0.0946335
2026-03-27T23:09:25.951802,BTC/USDT,Long,65970.26,270.8883387789455,0,[1H Core] AI Score 0.54 >= 0.52,0.541776677557891,68345.18935999997
2026-03-27T23:09:26.171900,SOL/USDT,Long,82.53,303.3364423821366,0,[1H Core] AI Score 0.61 >= 0.52,0.6066728847642733,86.82156
2026-03-27T23:09:26.283735,NEAR/USDT,Long,1.176,264.57849226973724,0,[1H Core] AI Score 0.53 >= 0.52,0.5291569845394745,1.2406799999999998
2026-03-27T23:09:26.398136,AVAX/USDT,Long,8.76,279.1269656860591,0,[1H Core] AI Score 0.56 >= 0.52,0.5582539313721182,9.2418
2026-03-27T23:09:26.616513,ARB/USDT,Long,0.0897,263.28935274739393,0,[1H Core] AI Score 0.53 >= 0.4,0.5265787054947879,0.0946335
2026-03-27T23:10:27.179146,BTC/USDT,Long,66008.0,266.8349346754002,0,[1H Core] AI Score 0.53 >= 0.52,0.5336698693508004,68384.28799999999
2026-03-27T23:10:27.290844,ETH/USDT,Long,1982.65,263.87101621956856,0,[1H Core] AI Score 0.53 >= 0.52,0.5277420324391371,2054.0253999999995
2026-03-27T23:10:27.400783,SOL/USDT,Long,82.6,298.4190166083711,0,[1H Core] AI Score 0.60 >= 0.52,0.5968380332167422,86.8952
2026-03-27T23:10:27.504605,NEAR/USDT,Long,1.177,262.8457362182123,0,[1H Core] AI Score 0.53 >= 0.52,0.5256914724364247,1.241735
2026-03-27T23:10:27.616887,AVAX/USDT,Long,8.76,277.22859170231925,0,[1H Core] AI Score 0.55 >= 0.52,0.5544571834046385,9.2418
